reporting_period,project_id,project_county,project_city,project_zip,electric_utility,project_completion_date,total_project_cost,pre_retrofit_home_heating_fuel_type,size_of_home,number_of_units,job_type,type_of_dwelling,measure_type,estimated_annual_kwh_savings,estimated_annual_mmbtu_savings,first_year_modeled_project_energy_savings_estimate,location_1,:@computed_region_yamh_8v7k,:@computed_region_wbg7_3whc,:@computed_region_kjdx_g34t,year_home_built,gas_utility
2021-01-30T00:00:00.000,375919,Chautauqua,Jamestown,14701,Municipal,2018-10-22T00:00:00.000,6224,Natural Gas,"1,084",1,Home Performance,Single Family,Building Shell,0,46,438,"{'latitude': '42.088748', 'longitude': '-79.250031', 'human_address': '{""address"": """", ""city"": ""Jamestown"", ""state"": ""NY"", ""zip"": ""14701""}'}",209,1687,2035,1916,National Fuel Gas Distribution
2021-01-30T00:00:00.000,395666,Kings,Brooklyn,11234,Consolidated Edison,2019-07-02T00:00:00.000,3897,Natural Gas,"1,296",1,Home Performance,Single Family,Building Shell,1054,26,450,"{'latitude': '40.615992', 'longitude': '-73.919271', 'human_address': '{""address"": """", ""city"": ""Brooklyn"", ""state"": ""NY"", ""zip"": ""11234""}'}",894,817,2090,,National Grid
2021-01-30T00:00:00.000,413186,Erie,Buffalo,14225,New York State Electric & Gas,2019-08-22T00:00:00.000,3583,Natural Gas,"1,040",1,Home Performance,Single Family,Building Shell,0,22,165,"{'latitude': '42.928', 'longitude': '-78.7594', 'human_address': '{""address"": """", ""city"": ""Buffalo"", ""state"": ""NY"", ""zip"": ""14225""}'}",298,160,2041,1966,National Fuel Gas Distribution
2021-01-30T00:00:00.000,379759,Jefferson,Clayton,13624,National Grid,2019-01-02T00:00:00.000,1296,Wood,"1,870",1,Home Performance,Single Family,Building Shell,485,6,143,"{'latitude': '44.217985', 'longitude': '-76.094551', 'human_address': '{""address"": """", ""city"": ""Clayton"", ""state"": ""NY"", ""zip"": ""13624""}'}",854,1511,2089,1853,
2021-01-30T00:00:00.000,439731,Oswego,Fulton,13069,National Grid,2020-01-07T00:00:00.000,5483,Natural Gas,"1,072",1,Home Performance,Mobile,Building Shell,510,18,199,"{'latitude': '43.324957', 'longitude': '-76.390481', 'human_address': '{""address"": """", ""city"": ""Fulton"", ""state"": ""NY"", ""zip"": ""13069""}'}",231,623,2135,,National Grid
2021-01-30T00:00:00.000,390608,Monroe,Rochester,14606,Rochester Gas & Electric,2019-03-14T00:00:00.000,1763,Natural Gas,"1,000",1,Home Performance,Single Family,Building Shell,510,9,147,"{'latitude': '43.170242', 'longitude': '-77.690241', 'human_address': '{""address"": """", ""city"": ""Rochester"", ""state"": ""NY"", ""zip"": ""14606""}'}",549,1664,2093,1941,Rochester Gas & Electric
2021-01-30T00:00:00.000,320183,Onondaga,Elbridge,13060,New York State Electric & Gas,2018-03-02T00:00:00.000,3325,Natural Gas,Report SF less than 800,1,Home Performance,Mobile,Building Shell,0,20,213,"{'latitude': '43.022367', 'longitude': '-76.422421', 'human_address': '{""address"": """", ""city"": ""Elbridge"", ""state"": ""NY"", ""zip"": ""13060""}'}",701,427,2132,,New York State Electric & Gas
2021-01-30T00:00:00.000,384543,Seneca,Lodi,14860,New York State Electric & Gas,2019-02-25T00:00:00.000,7000,Kerosene,"2,308",1,Home Performance,Single Family,Building Shell,510,54,1548,"{'latitude': '42.591332', 'longitude': '-76.835919', 'human_address': '{""address"": """", ""city"": ""Lodi"", ""state"": ""NY"", ""zip"": ""14860""}'}",580,24,2144,,
2021-01-30T00:00:00.000,429352,Steuben,Addison,14801,New York State Electric & Gas,2019-10-04T00:00:00.000,5077,Oil,"2,470",1,Home Performance,Single Family,Building Shell,0,68,1315,"{'latitude': '42.09552', 'longitude': '-77.284231', 'human_address': '{""address"": """", ""city"": ""Addison"", ""state"": ""NY"", ""zip"": ""14801""}'}",25,1748,2178,1892,
2021-01-30T00:00:00.000,364143,Tioga,Candor,13743,New York State Electric & Gas,2019-02-11T00:00:00.000,4867,Pellets,952,1,Home Performance,Mobile,Building Shell,510,19,379,"{'latitude': '42.217413', 'longitude': '-76.335496', 'human_address': '{""address"": """", ""city"": ""Candor"", ""state"": ""NY"", ""zip"": ""13743""}'}",56,1633,630,1976,
2021-01-30T00:00:00.000,322805,Erie,Buffalo,14204,National Grid,2018-10-11T00:00:00.000,1928,Natural Gas,"1,228",1,Home Performance,Single Family,Building Shell,510,19,251,"{'latitude': '42.883587', 'longitude': '-78.86138', 'human_address': '{""address"": """", ""city"": ""Buffalo"", ""state"": ""NY"", ""zip"": ""14204""}'}",300,61,2041,,National Fuel Gas Distribution
2021-01-30T00:00:00.000,360443,Erie,Angola,14006,National Grid,2018-09-17T00:00:00.000,3164,Natural Gas,952,1,Home Performance,Mobile,Building Shell,343,23,273,"{'latitude': '42.633833', 'longitude': '-79.038843', 'human_address': '{""address"": """", ""city"": ""Angola"", ""state"": ""NY"", ""zip"": ""14006""}'}",291,483,2041,1989,National Fuel Gas Distribution
2021-01-30T00:00:00.000,407713,Madison,Oneida,13421,National Grid,2019-10-07T00:00:00.000,4456,Electric,843,1,Home Performance,Single Family,Building Shell,208,22,204,"{'latitude': '43.076187', 'longitude': '-75.649101', 'human_address': '{""address"": """", ""city"": ""Oneida"", ""state"": ""NY"", ""zip"": ""13421""}'}",122,1280,2092,1955,National Grid
2021-01-30T00:00:00.000,370863,Monroe,Rochester,14615,Rochester Gas & Electric,2018-12-20T00:00:00.000,3414,Natural Gas,"1,176",1,Home Performance,Single Family,Building Shell,510,31,366,"{'latitude': '43.204816', 'longitude': '-77.65384', 'human_address': '{""address"": """", ""city"": ""Rochester"", ""state"": ""NY"", ""zip"": ""14615""}'}",548,1674,2093,,Rochester Gas & Electric
2021-01-30T00:00:00.000,350906,Cortland,Cincinnatus,13040,New York State Electric & Gas,2018-04-20T00:00:00.000,5174,Natural Gas,840,1,Home Performance,Mobile,Building Shell,510,30,348,"{'latitude': '42.560839', 'longitude': '-75.934148', 'human_address': '{""address"": """", ""city"": ""Cincinnatus"", ""state"": ""NY"", ""zip"": ""13040""}'}",779,358,620,1981,New York State Electric & Gas
2021-01-30T00:00:00.000,406773,Orange,New Windsor,12553,Central Hudson Gas & Electric,2019-05-02T00:00:00.000,7570,Natural Gas,"2,080",1,Home Performance,Single Family,Building Shell,637,36,606,"{'latitude': '41.461721', 'longitude': '-74.065602', 'human_address': '{""address"": """", ""city"": ""New Windsor"", ""state"": ""NY"", ""zip"": ""12553""}'}",889,988,2134,,Central Hudson Gas & Electric
2021-01-30T00:00:00.000,353764,Monroe,Rochester,14619,Rochester Gas & Electric,2018-07-30T00:00:00.000,5904,Natural Gas,"1,150",1,Home Performance,Single Family,Building Shell,510,51,558,"{'latitude': '43.136078', 'longitude': '-77.647947', 'human_address': '{""address"": """", ""city"": ""Rochester"", ""state"": ""NY"", ""zip"": ""14619""}'}",537,1678,2093,1931,Rochester Gas & Electric
2021-01-30T00:00:00.000,368155,Queens,Queens,11429,Consolidated Edison,2018-09-06T00:00:00.000,7166,Natural Gas,"1,825",1,Home Performance,Single Family,Building Shell,1143,62,1259,"{'latitude': '40.70975', 'longitude': '-73.73906', 'human_address': '{""address"": """", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": ""11429""}'}",196,1214,2137,1928,National Grid
2021-01-30T00:00:00.000,390657,Broome,Windsor,13865,New York State Electric & Gas,2019-04-18T00:00:00.000,5288,Oil,"1,599",1,Home Performance,Single Family,Building Shell,510,29,721,"{'latitude': '42.065354', 'longitude': '-75.643747', 'human_address': '{""address"": """", ""city"": ""Windsor"", ""state"": ""NY"", ""zip"": ""13865""}'}",936,474,2033,,
2021-01-30T00:00:00.000,377785,Monroe,Rochester,14626,Rochester Gas & Electric,2019-01-02T00:00:00.000,3456,Natural Gas,"1,021",1,Home Performance,Single Family,Building Shell,301,23,262,"{'latitude': '43.214513', 'longitude': '-77.707056', 'human_address': '{""address"": """", ""city"": ""Rochester"", ""state"": ""NY"", ""zip"": ""14626""}'}",548,1685,2093,1945,Rochester Gas & Electric
2021-01-30T00:00:00.000,386360,Onondaga,Bridgeport,13030,National Grid,2019-04-29T00:00:00.000,6163,Natural Gas,"1,584",1,Home Performance,Single Family,Building Shell,610,41,458,"{'latitude': '43.161926', 'longitude': '-75.956246', 'human_address': '{""address"": """", ""city"": ""Bridgeport"", ""state"": ""NY"", ""zip"": ""13030""}'}",119,349,2092,,National Grid
2021-01-30T00:00:00.000,429254,Erie,Buffalo,14208,National Grid,2019-12-03T00:00:00.000,1676,Natural Gas,"1,280",1,Home Performance,Single Family,Building Shell,443,4,79,"{'latitude': '42.914914', 'longitude': '-78.850828', 'human_address': '{""address"": """", ""city"": ""Buffalo"", ""state"": ""NY"", ""zip"": ""14208""}'}",300,64,2041,1956,National Fuel Gas Distribution
2021-01-30T00:00:00.000,378252,Monroe,Rochester,14619,Rochester Gas & Electric,2019-02-28T00:00:00.000,1421,Natural Gas,"1,152",1,Home Performance,Single Family,Building Shell,510,5,106,"{'latitude': '43.136078', 'longitude': '-77.647947', 'human_address': '{""address"": """", ""city"": ""Rochester"", ""state"": ""NY"", ""zip"": ""14619""}'}",537,1678,2093,1941,Rochester Gas & Electric
2021-01-30T00:00:00.000,415801,Suffolk,Northport,11768,Long Island Power Authority,2019-08-22T00:00:00.000,5260,Natural Gas,"1,733",1,Home Performance,Single Family,Building Shell,510,21,353,"{'latitude': '40.90693', 'longitude': '-73.325918', 'human_address': '{""address"": """", ""city"": ""Northport"", ""state"": ""NY"", ""zip"": ""11768""}'}",1020,1318,2179,1981,National Grid
2021-01-30T00:00:00.000,419091,Suffolk,Bay Shore,11706,Long Island Power Authority,2019-10-31T00:00:00.000,4796,Natural Gas,800,1,Home Performance,Single Family,Building Shell,989,23,462,"{'latitude': '40.729218', 'longitude': '-73.255404', 'human_address': '{""address"": """", ""city"": ""Bay Shore"", ""state"": ""NY"", ""zip"": ""11706""}'}",1019,1067,2179,,National Grid
2021-01-30T00:00:00.000,413236,Bronx,The Bronx,10469,Consolidated Edison,2019-09-25T00:00:00.000,4710,Natural Gas,"1,910",1,Home Performance,Single Family,Building Shell,510,33,581,"{'latitude': '40.86878', 'longitude': '-73.847397', 'human_address': '{""address"": """", ""city"": ""The Bronx"", ""state"": ""NY"", ""zip"": ""10469""}'}",307,706,2032,,Consolidated Edison
2021-01-30T00:00:00.000,345480,Monroe,Rochester,14606,Rochester Gas & Electric,2018-09-24T00:00:00.000,1769,Natural Gas,"1,595",1,Home Performance,Single Family,Building Shell,510,6,111,"{'latitude': '43.170242', 'longitude': '-77.690241', 'human_address': '{""address"": """", ""city"": ""Rochester"", ""state"": ""NY"", ""zip"": ""14606""}'}",549,1664,2093,1904,Rochester Gas & Electric
2021-01-30T00:00:00.000,387163,Bronx,Bronx,10465,Consolidated Edison,2018-12-20T00:00:00.000,592,Natural Gas,"1,233",1,Electric Reduction,Single Family,Building Shell,510,2,118,"{'latitude': '40.825915', 'longitude': '-73.820974', 'human_address': '{""address"": """", ""city"": ""Bronx"", ""state"": ""NY"", ""zip"": ""10465""}'}",307,678,2032,,National Grid
2021-01-30T00:00:00.000,336656,Niagara,North Tonawanda,14120,National Grid,2018-02-08T00:00:00.000,2757,Natural Gas,Report SF less than 800,1,Home Performance,Single Family,Building Shell,158,17,182,"{'latitude': '43.05899', 'longitude': '-78.852904', 'human_address': '{""address"": """", ""city"": ""North Tonawanda"", ""state"": ""NY"", ""zip"": ""14120""}'}",158,953,2131,1956,National Fuel Gas Distribution
2021-01-30T00:00:00.000,419962,Suffolk,West Islip,11795,Municipal,2019-09-11T00:00:00.000,2594,Natural Gas,"2,811",1,Home Performance,Single Family,Building Shell,1331,9,349,"{'latitude': '40.711073', 'longitude': '-73.298729', 'human_address': '{""address"": """", ""city"": ""West Islip"", ""state"": ""NY"", ""zip"": ""11795""}'}",1019,1485,2179,1991,National Grid
2021-01-30T00:00:00.000,387725,Oneida,Utica,13502,National Grid,2019-01-15T00:00:00.000,6302,Natural Gas,Report SF less than 800,1,Home Performance,Mobile,Building Shell,510,27,327,"{'latitude': '43.125063', 'longitude': '-75.202584', 'human_address': '{""address"": """", ""city"": ""Utica"", ""state"": ""NY"", ""zip"": ""13502""}'}",929,1465,625,1981,National Grid
2021-01-30T00:00:00.000,402410,Chemung,Elmira,14904,New York State Electric & Gas,2019-08-09T00:00:00.000,6827,Natural Gas,"1,536",1,Home Performance,Single Family,Building Shell,301,38,393,"{'latitude': '42.071696', 'longitude': '-76.804105', 'human_address': '{""address"": """", ""city"": ""Elmira"", ""state"": ""NY"", ""zip"": ""14904""}'}",485,928,2036,1901,New York State Electric & Gas
2021-01-30T00:00:00.000,340667,Oneida,Utica,13501,National Grid,2018-06-14T00:00:00.000,4738,Natural Gas,"2,262",1,Home Performance,Single Family,Building Shell,54,36,335,"{'latitude': '43.085324', 'longitude': '-75.228495', 'human_address': '{""address"": """", ""city"": ""Utica"", ""state"": ""NY"", ""zip"": ""13501""}'}",984,1464,625,1953,National Grid
2021-01-30T00:00:00.000,439739,Queens,Queens,11373,Consolidated Edison,2019-12-13T00:00:00.000,4625,Natural Gas,"1,560",1,Home Performance,Single Family,Building Shell,510,29,445,"{'latitude': '40.738576', 'longitude': '-73.878172', 'human_address': '{""address"": """", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": ""11373""}'}",196,843,2137,,National Grid
2021-01-30T00:00:00.000,410417,Monroe,Rochester,14613,Rochester Gas & Electric,2019-10-24T00:00:00.000,4154,Natural Gas,"1,404",1,Home Performance,Single Family,Building Shell,510,34,335,"{'latitude': '43.182592', 'longitude': '-77.638827', 'human_address': '{""address"": """", ""city"": ""Rochester"", ""state"": ""NY"", ""zip"": ""14613""}'}",537,1672,2093,1921,Rochester Gas & Electric
2021-01-30T00:00:00.000,394265,Oneida,Utica,13501,National Grid,2019-04-08T00:00:00.000,5943,Natural Gas,"1,628",1,Home Performance,Single Family,Building Shell,494,36,394,"{'latitude': '43.085324', 'longitude': '-75.228495', 'human_address': '{""address"": """", ""city"": ""Utica"", ""state"": ""NY"", ""zip"": ""13501""}'}",984,1464,625,,National Grid
2021-01-30T00:00:00.000,375478,Bronx,Bronx,10468,Consolidated Edison,2019-04-22T00:00:00.000,1376,Natural Gas,"1,340",1,Electric Reduction,Single Family,Building Shell,924,2,192,"{'latitude': '40.867949', 'longitude': '-73.898814', 'human_address': '{""address"": """", ""city"": ""Bronx"", ""state"": ""NY"", ""zip"": ""10468""}'}",307,705,2032,1931,National Grid
2021-01-30T00:00:00.000,336378,Queens,Queens,11429,Consolidated Edison,2018-01-29T00:00:00.000,6866,Natural Gas,"2,068",1,Home Performance,Single Family,Building Shell,0,62,833,"{'latitude': '40.70975', 'longitude': '-73.73906', 'human_address': '{""address"": """", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": ""11429""}'}",196,1214,2137,,National Grid
2021-01-30T00:00:00.000,397930,Oneida,Bridgewater,13313,New York State Electric & Gas,2019-04-08T00:00:00.000,6998,Natural Gas,"2,274",1,Home Performance,Single Family,Building Shell,510,39,898,"{'latitude': '42.879238', 'longitude': '-75.250997', 'human_address': '{""address"": """", ""city"": ""Bridgewater"", ""state"": ""NY"", ""zip"": ""13313""}'}",931,770,625,,New York State Electric & Gas
2021-01-30T00:00:00.000,365512,Monroe,Hilton,14468,Rochester Gas & Electric,2018-08-09T00:00:00.000,681,Natural Gas,"1,518",1,Home Performance,Single Family,Building Shell,301,2,54,"{'latitude': '43.297841', 'longitude': '-77.795818', 'human_address': '{""address"": """", ""city"": ""Hilton"", ""state"": ""NY"", ""zip"": ""14468""}'}",542,238,2093,1993,Rochester Gas & Electric
2021-01-30T00:00:00.000,350667,Monroe,Rochester,14606,Rochester Gas & Electric,2018-10-04T00:00:00.000,3400,Natural Gas,"2,172",1,Home Performance,Single Family,Building Shell,0,26,253,"{'latitude': '43.170242', 'longitude': '-77.690241', 'human_address': '{""address"": """", ""city"": ""Rochester"", ""state"": ""NY"", ""zip"": ""14606""}'}",549,1664,2093,,Rochester Gas & Electric
